"R‚f‚rence
immobilisation";"D‚signation
";"Date 
d'acquisition";"Date de
mise en service";"Valeur
d'acquisition";"Valeur
r‚siduelle";;"Groupe 
immobilisation";"Libell‚ groupe
immobilisation"
MAI/000104/DRO100; ORDINATEUR PORTABLE HP PAVILION 15-EG00700 CORE I7 11E GENERATION  1165 G7;24/04/2025;24/04/2025;780000;672723;;879;MATERIEL INFORMATIQUE
MAE/000115/CRY125;25051728 FACT 001010/25 MARCHE 2025/000058 FOURNITURE ET POSE D'UN CONVERTISSEUR;25/04/2025;25/04/2025;650000;605479;;857;MATERIEL ELECTRIQUE
MAC/000019/CRY125;CLIMATISEUR SPLIT INVERTER 1.5 CV /STATION YAKOUTA;25/04/2025;25/04/2025;450000;388356;;873;MATERIEL DE CLIMATISATION
MAC/000020/CRY125;CLIMATISEUR SPLIT INVERTER 1.5 CV /STATION YAKOUTA;25/04/2025;25/04/2025;450000;388356;;873;MATERIEL DE CLIMATISATION
MOB/000077/CRY125;ACHAT DE 02 FAUTEUIL ERGONOMIQUE  ATC/APE DORI;25/04/2025;25/04/2025;250000;232877;;881;MOBILIER DE BUREAU
MOB/000078/CRY125;ACHAT DE 02 FAUTEUIL ERGONOMIQUE  ATC/APE DORI;25/04/2025;25/04/2025;250000;232877;;881;MOBILIER DE BUREAU
MOB/000079/CRY125;ACHAT D' 01 BUREAU SEMI-METALLIQUE EN BOIS POUR APE DE DORI;25/04/2025;25/04/2025;210000;195616;;881;MOBILIER DE BUREAU
MAC/000017/CAB100;FOURNITURE ET POSE DE CLIMATISEURS SPLIT SYSTEME INVERTER DE 2CV;28/04/2025;28/04/2025;767250;663409;;873;MATERIEL DE CLIMATISATION
MAC/000018/CAB100;FOURNITURE ET POSE DE CLIMATISEURS SPLIT SYSTEME INVERTER DE 2CV;28/04/2025;28/04/2025;767250;663409;;873;MATERIEL DE CLIMATISATION
MAC/000122/DLG300;FOURNITURE ET POSE DE CLIMATISEUR SPLIT SYSTEME 2CV;28/04/2025;28/04/2025;480000;415036;;873;MATERIEL DE CLIMATISATION
MAC/000123/DLG300;FOURNITURE ET POSE DE CLIMATISEUR SPLIT SYSTEME 2CV;28/04/2025;28/04/2025;480000;415036;;873;MATERIEL DE CLIMATISATION
MAC/000124/DLG300;FOURNITURE ET POSE DE CLIMATISEUR SPLIT SYSTEME 2CV;28/04/2025;28/04/2025;480000;415036;;873;MATERIEL DE CLIMATISATION
MAE/000001/DOH100; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000003/DRB100; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000006/DKO100; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000009/DRK100; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000023/DLG300; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000024/DLG300; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAE/000025/DLG300; FOURNITURE D'ONDULEURS DE 3 KVA;29/04/2025;29/04/2025;2500000;2331507;;857;MATERIEL ELECTRIQUE
MAI/000002/DOH100;FOURNITURE ET L'INSTALLATION EQUIPEMENT VISIOCONFERENCES;29/04/2025;29/04/2025;11635700;10067271;;879;MATERIEL INFORMATIQUE
MAI/000003/DOH100;FOURNITURE D'ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000005/DLG300;FOURNITURE ET L'INSTALLATION D'ECRAN DE PROJECTION DANS TROIS SALLES DE CONFERENCES AU SIEGE;29/04/2025;29/04/2025;3635733;3145656;;879;MATERIEL INFORMATIQUE
MAI/000006/DLG300;FOURNITURE ET L'INSTALLATION D'ECRAN DE PROJECTION DANS TROIS SALLES DE CONFERENCES AU SIEGE;29/04/2025;29/04/2025;3635733;3145656;;879;MATERIEL INFORMATIQUE
MAI/000007/DLG300;FOURNITURE ET L'INSTALLATION D'ECRAN DE PROJECTION DANS TROIS SALLES DE CONFERENCES AU SIEGE;29/04/2025;29/04/2025;3635733;3145656;;879;MATERIEL INFORMATIQUE
MAI/000008/DLG300;FOURNITURE DE 03 ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000009/DLG300;FOURNITURE DE 03 ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000010/DLG300;FOURNITURE DE 03 ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000016/DRB100;FOURNITURE ET L'INSTALLATION EQUIPEMENT VISIOCONFERENCES;29/04/2025;29/04/2025;11635700;10067271;;879;MATERIEL INFORMATIQUE
MAI/000017/DRB100; FOURNITURE D'ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000018/DKO100;FOURNITURE ET L'INSTALLATION EQUIPEMENT VISIOCONFERENCES;29/04/2025;29/04/2025;11635700;10067271;;879;MATERIEL INFORMATIQUE
MAI/000019/DKO100; FOURNITURE D'ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MAI/000022/DRK100;FOURNITURE ET L'INSTALLATION EQUIPEMENT VISIOCONFERENCES;29/04/2025;29/04/2025;11635700;10067271;;879;MATERIEL INFORMATIQUE
MAI/000023/DRK100; FOURNITURE D'ORDINATEUR DE BUREAU COMPLET;29/04/2025;29/04/2025;800000;692164;;879;MATERIEL INFORMATIQUE
MOB/000145/DRO725; ACHAT DE TABLEAU;30/04/2025;30/04/2025;225000;209897;;881;MOBILIER DE BUREAU
MOB/000146/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000147/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000148/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000149/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000150/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000151/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000152/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000153/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000154/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000155/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000156/DRO725; ACHAT DE TABLE  MOBILES;30/04/2025;30/04/2025;70000;65301;;881;MOBILIER DE BUREAU
MOB/000266/DRO100;ACHAT DE FAUTEUIL EN CUIR;30/04/2025;30/04/2025;290000;270534;;881;MOBILIER DE BUREAU
MAE/000008/DRB200;25051752 FACT Nø001/05/2025 M Nø24/00783 DOUAOUED PAPER SARL PR 03 MOTOPOMPES AVEC ACCSSOIRE;02/05/2025;02/05/2025;990000;924090;;859;MATERIEL ELECTROMECANIQUE
MAE/000009/DRB200;25051752 FACT Nø001/05/2025 M Nø24/00783 DOUAOUED PAPER SARL PR 03 MOTOPOMPES AVEC ACCSSOIRE;02/05/2025;02/05/2025;990000;924090;;859;MATERIEL ELECTROMECANIQUE
MAE/000010/DRB200;25051752 FACT Nø001/05/2025 M Nø24/00783 DOUAOUED PAPER SARL PR 03 MOTOPOMPES AVEC ACCSSOIRE;02/05/2025;02/05/2025;990000;924090;;859;MATERIEL ELECTROMECANIQUE
MAE/000030/DRO225;25051811 FNø34/2025 MNø25/00369 SN-SIPAO SARL ACHAT DE SONDE PRONOSIC T ENDRESS+HAUSER  PR LA BACHE DE ZIGA;02/05/2025;02/05/2025;845000;788744;;859;MATERIEL ELECTROMECANIQUE
MEC/000003/DRO200;25051795 FNø016/2025 MNø25/00370 ENTREPRISE ONCLE SAM PR ACHAT DE POMPE VIDE CAVE;02/05/2025;02/05/2025;600000;560055;;885;POMPES (POUR RATTACHEM. A REGUL) XXXXXXX
MEC/000004/DRO200;25051825 FACT Nø33/2025 M Nø25/00358 SN-SIPAO SARL PR POMPE CENTRIFUGE CP W750, DEBIT 1201/MIN H32;02/05/2025;02/05/2025;600000;560055;;885;POMPES (POUR RATTACHEM. A REGUL) XXXXXXX
MOB/000178/DRO725;ACHAT DE FAUTEUIL DE BUREAU;02/05/2025;02/05/2025;245000;228689;;881;MOBILIER DE BUREAU
MOB/000214/DRO625;ACHAT DE BUREAU 2M80 AVEC RETOUR;02/05/2025;06/05/2025;475000;443897;;881;MOBILIER DE BUREAU
MEC/000007/DRO325;FGM FACT Nø00086/2025 ACHAT DE POMPE VIDE CAVE;05/05/2025;05/05/2025;600000;560548;;885;POMPES (POUR RATTACHEM. A REGUL) XXXXXXX
MAE/000006/DLG226;25051765 FACT 012/2025/AQ MARCHE 2025/000048FOURNITURE D'UNE PINCE AMPEROMETRIQUE;06/05/2025;06/05/2025;610000;570058;;857;MATERIEL ELECTRIQUE
OUT/000009/DRH500;25061991 FACT Nø001/04/2025 M Nø25/00072 MEDI SOINPRO PR ACHAT DE DFRIBILISATEUR INFRIRMERIE;06/05/2025;06/05/2025;2132000;1992398;;865;MATERIEL ET OUTILLAGE
MAC/000019/DRO350;ACHAT DE CLIMATISEUR INVERTER 2 CV;06/05/2025;06/05/2025;400000;347616;;873;MATERIEL DE CLIMATISATION
MAC/000036/DRO300;ACHAT DE CLIMATISEUR 1.5 CV;06/05/2025;06/05/2025;224500;195100;;873;MATERIEL DE CLIMATISATION
MAI/000004/DOH100;FOURNITURE D'UNE IMPRIMANTE SCANNER LASER JET HP POUR LE DIRECTEUR REGIONAL.;06/05/2025;06/05/2025;500000;434521;;879;MATERIEL INFORMATIQUE
MAI/000097/DRO350; ACHAT D'IMPRIMANTE HP LASER 107 W;06/05/2025;06/05/2025;225000;195534;;879;MATERIEL INFORMATIQUE
MAC/000092/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000093/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000094/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000095/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000096/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000097/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000098/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000099/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000100/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000101/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000102/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000103/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000104/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000105/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000106/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000107/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000108/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000109/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000110/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000111/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000112/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000113/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000114/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000115/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000116/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000117/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000118/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000119/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000120/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAC/000121/DLG300;FOURNITURE ET POSE DE 30 CLIMATISEURS INVERTER DE 1.5CV;07/05/2025;07/05/2025;515000;447838;;873;MATERIEL DE CLIMATISATION
MAE/000001/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000002/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000003/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000004/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000005/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000006/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000007/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000008/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000009/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000010/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000011/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000012/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000013/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000014/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000015/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000016/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000017/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000018/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000019/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000020/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000021/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000022/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000023/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000024/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000025/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000026/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000027/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000028/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000029/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000030/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000031/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000032/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000033/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000034/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000035/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000036/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000037/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000038/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000039/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000040/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE DE CANDELABRE SOLAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000041/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000042/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000043/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000044/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000045/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000046/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSE ET RACCORDEMENT DE PROJECTEUR;08/05/2025;08/05/2025;100000;93507;;857;MATERIEL ELECTRIQUE
MAE/000047/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSECANDELABRE SOLAIRE MODULAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000048/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSECANDELABRE SOLAIRE MODULAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
MAE/000049/DAS300;25051901 FACT 007/05/2025 MARCHE 2024/00556 FOUR,ITURE ET POSECANDELABRE SOLAIRE MODULAIRE;08/05/2025;08/05/2025;225000;210390;;857;MATERIEL ELECTRIQUE
OUT/000010/DRO275;SCGA FACT Nø010/2025 ACAHT DE CLAPET DE PIEDS;08/05/2025;08/05/2025;3500000;3272740;;865;MATERIEL ET OUTILLAGE
MAE/000001/DLG228;25062061 FACT FT00185/25 MARCHE 2023/00953 FOURNITURE DE CABLE DE 4*70 MMý;09/05/2025;09/05/2025;3922200;3668600;;857;MATERIEL ELECTRIQUE
MAE/000002/DLG228;25062061 FACT FT00185/25 MARCHE 2023/00953 FOURNITURE DE CABLE DE 4*16 MMý;09/05/2025;09/05/2025;1802600;1686048;;857;MATERIEL ELECTRIQUE
